,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
326,BBCABF,AABAFF,BBADFD,BBBFFA,CCEAFE,CCFFBA,EEFFAA,FFFFAA,FFEEAA,AAABFF,AAABFF,AAABFF,EEFFAA,FFFEAA,FFFEAA,FEECAF,AAABFF,AACAFF,DCAACF,EEAAFE,DEFEAD,DDABFA,ABFFAE,FFFCAC,EEFFAA
327,AAADFF,FFECAE,AAADFE,FFEEAA,BBAAFF,EEFFAA,FFFFAA,AAABFF,FFFFAA,BBAAFF,EEFFBA,AABAFF,AAAAFF,AAAFFE,FFEEBA,FFFEBA,CCEFFA,FFEEAA,AAABFF,AABBFE,FFFFAB,AAABFF,BCDFFA,FFCAAE,ABBEFA
328,AACCFE,AAACFF,DCAFCF,AAFAFE,BBABFF,FEEFAC,FFEFAA,FFFEAA,DCBAAF,AAABFF,AABAFF,AABAFF,AAAAFF,FFEFAA,FFFDAA,FFFFAA,FFFFAA,AAAAFF,AAAAFF,AAAAFF,FFFAFA,FFDEAA,FFDEAA,FFFFAB,FFFEAA
329,BCFFEA,FFDDAA,FFEFAA,FFEFAA,ABEFAC,AABCFF,AABAFF,AAABEF,AAADFF,AAAAFF,DDFEFA,FFDAAC,FFFFAB,AAAFFE,FFFEAA,EEFECA,BAAFFD,FFFAEA,EEFFAA,FFFDAA,BCFBAF,BBCABF,AAAAFF,AACAFE,AAADBF
330,FFFFAA,AAAEFF,BBEEAF,FFECAA,FFDFAB,DDAFAF,BBAEDF,BAAEDF,AAACFF,EDAAFB,BBCAEF,DDEFDA,FFEFAA,AABAFF,AAAFEF,AABFAF,AABFCF,FFFEAB,EEDFAB,CCCFFA,DCAFAD,BBAEAF,EDABBF,ABAFAE,BBAFCF
331,AAABFF,AACFBC,FFFFAA,FFFFAA,FFFFAA,FEADFA,AAAAEF,AAABFF,AAACFF,BBBFFA,FFEFAA,FFEFAA,BBAAFE,DCAACF,AAAAFF,BBAAFF,FFEFAA,FFFFAA,FFFFAA,FFFAAD,AAABFF,AAABFF,AAABFF,AAABFF,FEEFBA
332,FFFFAA,FFFACD,BBDABF,AAEEAF,CCBFAA,AADAFF,AAAAFF,AAAFFC,FFEFAA,FFFFAA,FFFAAC,AAABFF,AAAAFF,CDFFAA,FFFFAA,FFEBAE,AAABFF,AAFAFD,FFEFAA,FFBEAB,EDABFA,FFCFAB,AADBBF,DDCFAB,AAAAFF
333,FFFFAA,FFFBAA,FEFAAF,EDAAAF,AADBAF,BBBAFF,AAABFE,EEFDEA,DDCFFA,FFFFAA,FFFDAB,AAABFF,AAAAFF,FFFEAA,FFFEAA,FFEFAC,AABAFF,AABBFF,ABAFFA,FFFDBA,FFFACA,FFFFAA,FFEFAA,ABFEAF,AAAAFF
334,AAAAFF,BBBAFF,BBBBAF,AAEFAE,AADDBF,EEFFBA,FFEFAA,FFFDAB,AAAAFF,AAABFF,AAABFF,DDFFAA,AAAAFF,FFEDAB,AAABFF,FFFFAA,FFFFAA,FFEBAC,AAAAFF,AAADFF,AAAAFB,FFFBAA,FFEFAA,FFFEAA,FFAFAB
335,BBBAFE,EEFCAE,FFFEAC,EEFFAA,CCAAEF,DDFFBA,CBAAFF,FFFEAA,BBBAEF,AAAAFF,EFFFAA,FFFEAA,EEDAAF,AAACFE,FFFFAD,AABBFF,AAAFFE,FFFEAA,AAABFF,FFFFAA,AAABFE,FECABF,EEFAAF,BCFAAF,EDAFBA
336,FFFDAB,AAAFFC,CCBAEF,AAAAFF,FFEDAA,FFFFAA,AABAFF,FFFFAA,FFFEAC,EEFFAA,FFFFAA,AAABFF,AAAAFF,FFFFAA,FFFEAA,AAAAFF,AAABFE,CCAADF,CBAAFF,FFFEAA,AAAAFE,BBAAFF,FFFFAB,FFEAAD,EFFAAB
337,EEFFAA,AACCFF,ABBFAC,AAEBFE,BAAAFE,ABEABF,CBAEAF,FFEFAA,FFFFAA,FFFDAA,EDCABF,AAABFF,CCAEFA,FFFFAA,FFEDAE,AAACFF,AAABFF,AAABFE,CDFAFD,FFDFBA,FFFFAA,FFFEAA,AAACFF,BBDAEF,BBAAFF
338,AAEFEB,FFFEAA,FFFDDA,AAFFBE,BCFFAA,AACFAF,CCAAFD,AAABDF,AAACFF,AAAAFF,BBAAFF,FFEAAE,BBBEFA,FFFEAA,AAACFF,AAACFF,EEFFAB,FFEDAC,FFEFAA,EEFBFA,DEFACB,FEBAFA,CCCFAF,AACAFF,AAAAFF
339,BBAAFF,AAADEF,CCAAFF,DDDABF,BAAFFE,FFFDAA,BCDFFA,FFFDAA,FFFEAA,AAABFF,AAABFF,AAABFF,AAAAFF,FFFEAA,FFFEAA,FFFFAA,FFFFAA,AAABFF,BBAAEF,DDFFAE,AABAFF,AAAEEF,DEFAAD,EEFFAA,FFEDDA
340,EDBAFD,AAAFFC,AAAAFF,AABAFD,DDFAAF,FFFEAC,BBDFEA,EEFFAA,EEFFAA,BBAAFF,AAABFF,AAABFF,AAAAFF,FFFEAA,FFFEAA,FFFFAA,FFFDAC,AAAAFF,AAAAFF,AAAAFE,FFFAAD,DEFDAD,DDCFBA,FFFEAB,EEFFAA
341,FFFFAA,FFEFAB,FFDFAA,AAFAFD,BCFAFA,BBAEBF,BBACDF,AABAFF,AAAAFF,BBAAFD,FFBDAC,FFEFAA,FFECAC,BCFFAC,FFFEAB,AACAFE,BBACBF,AAAFAF,DEFEBA,FFDCAE,DDDBFA,FEBFAA,DCAAFE,BCCEFA,AADFAE
342,FFFCAC,FFECAE,AACAEF,FFFDAA,DEFFAA,AABAFF,FFEEAB,FFFEAB,FFFFAA,FFFBAC,AAABFF,AAABFF,AAAAFF,EEFFAA,FFFFAA,FFFFAA,FFFEAC,AACAFF,FFFBAD,BBDAAF,FFFEAA,AAADFC,BBAEFA,FFEFAA,DDFFAA
343,AAEBEF,AAACFF,EDEAAF,FFEEAB,EDDAAF,FFEAFA,BBAFFA,FFDFBA,FFFEAA,CCAAEF,AAACFF,AABAFF,AAAAFF,ABFFBB,FFFEAA,FFEFAA,FFFFAA,AAAAFF,AAACFE,AAABFE,AAAFDE,CCADFA,AABECF,FFDBAC,FFEEAA
344,EEFDBA,FEEADE,FFDFBA,AAACFF,BBAFAF,ABAFAF,ABFFCB,FFFCAA,FFDDAA,FFFFAB,AAAAFF,AABBEF,DEEFBA,FFEEAA,FFFDAA,AABBFF,AAABEF,AAAAFF,ABBFAE,FFEEAA,CCAFAC,FEEFAB,BBDDFA,DDACFA,AAABFF
345,BBAAFE,DDFAFA,EDAAEE,FFFFAA,AABBFF,FFECCA,BBACFA,FFFFAA,DCBAEF,AABAFF,FFEFAA,FFFFAA,EDBABF,AAAAFF,FFFFAA,BAABFF,AAAAFF,EEEFDA,FFFEAB,BBAFCB,CBAAEF,BBAEFA,EEDABF,AABFCC,AACAFD
346,AAABFF,AAAFEE,FFFFAA,FFEFAA,FFEFAA,FFFFAA,AABAEF,AABAFF,AAABFF,AAFBFB,FFFFAA,FFFFAA,BBAABF,DCAAEF,AAAAFF,ABBAFF,EEFECA,FFFEAA,FFFFAA,FFDEAD,AAABFF,AAACEF,AAAAFF,AAABFF,FEDFDA
347,AADFFB,FFEAAE,BCFFBA,EEFFAA,CDFFAA,FECFDA,CCAFAE,AADADF,AAAFEF,BBAFFA,FEEFAA,CDEFEA,FFFFAB,AABAFF,AABBFF,ABEFAE,FFEDBA,DEFBFA,FFFAAA,FFFFAA,AACBFD,CCCACF,AAFAEF,AAAFBD,AABAEF
348,CBABFF,DCABFD,CBAAFF,FFFFAA,AAABFF,FFFEAA,EEFFAA,AAABFF,AAABFF,FFEFCA,AAABFF,AAABFF,FFFFAA,FFFEAA,AAABFF,BCFCFA,EDAAFD,ABFFAB,AAADFF,FFFFAA,AAABFF,EEFFBA,AAAAFF,FFFEAC,FFFAAC
349,BBAAFF,DCCAFE,EECAEF,FFFFAA,BBAAEF,EEFFBA,FFEAAE,AACBFD,FFECAD,EEEFAA,FFEAAC,BBBFFA,FEEAAF,AAABEF,AAABFE,FFFEAA,AAADFF,FFFFAA,FFFFAA,DDEFFA,AAAAFF,FFFAAD,AAACFE,AAABFF,BBDFFA
350,AACAFF,AAABFF,AAADFF,EEFFAA,BCEAAF,EEEBFA,EEFFAA,FFFFAA,FFFFAA,AAABFF,AAABFF,AAABFF,EEFFAA,FFEFAA,FFFDAA,FFFFAC,AAAAFF,AAAAFF,AABDFE,AAAAFF,FFFAAA,FFFAFA,AABCFF,FFFFAA,FFFEAA
351,FFFFAA,FFFDAA,CCAFAF,EEEAAF,FEAFAC,AAFAFE,AACAFF,BBABFF,ABFCBD,AAECBF,EEEFBA,FFFFAA,CBAAEF,AADFFB,FFFEAA,AAABFF,AABAFF,AAACFF,DDEDFA,FFAFAB,FFBFBA,FFFDAA,EEBFCA,AAEAFF,AABAFF
352,FFFFAA,FFFAFC,EEAFAC,ABEAFF,ABFFAD,ABFBAE,FFFAAE,ABCAFF,AACCEF,AACEFC,AAADFF,FFFCCA,FFFAAC,EEFDFA,DDFFAB,CCBFAB,FFCBBB,FFEFAA,ABFFAD,FFFECA,FEAFAC,CCDFAD,FEAFAF,BCFAFA,BBABFF
353,AABBFE,EEEAAF,FFFFAB,FFFFAA,FFFCAD,AAAFFD,EDDABF,BBDACF,AAABFF,BCDFFA,AAAAFF,EEFFBA,FFFEAA,AAABFF,AABBFF,FFEDAC,AABBFF,FEDAAF,DEEFDA,FFFCAB,AAABFF,DDDFEA,BBAAFF,BCDFAB,ABFAFC
354,FFCEEA,FFEAAE,ABFAFB,DEFAEA,FFFADA,DCAAFF,BAACFF,AAAAFF,AAABFF,AABCFE,FFFAAD,ABFCAE,FFFEAA,AAAAFF,AAABFE,FEADEC,BBBFAC,FFEFAA,FFDFBA,FFFAAB,CDFAFB,CDFBAB,AAAFCF,BCFAEB,AAABFF
355,FFEFBA,CBAAFF,FFCAAD,FFDAAC,FFFFAA,AABBCF,AAAAFF,AACAFF,FFDFAA,FFFEBA,FFFEAB,AAABFF,AAAAFF,ABFFDA,FFFFAA,FFFEAA,FFFCAC,AAABFF,BAAEEF,BBBAFE,BCFFAD,AAADFC,BBAAFE,BCFDAB,EDEAAF
356,FFEFAA,FFFEAA,AAEADF,FFFAAB,AABFFE,AAAFFC,BBAFAF,FFFABB,FFFEAA,CCCADF,AAAAFF,BCDFFA,FFFEAA,FFEDAE,AAABFF,CCBAEF,AACFFD,DDEEFA,FECABF,AAAFFB,DDFAFA,AAAAFF,ABBBBF,AAEDBF,AAACFF
357,FFFEAC,BAAAFF,FFFEAD,AAAAFF,FFFCAA,DEFFAA,AADFBD,FFFBAC,FFFEAA,AAABFF,AAABFF,AAABFF,FFFEAA,FFFEAA,FFFEAA,AAAAFF,FEDAAF,BBAAFF,FFFFAA,AAAAFF,FFBABE,BCDFFA,FFDFBA,AABBFF,FEAAFD
358,AABBBF,AABAFF,AABFED,BCFFBA,CCFAFA,FFFCDA,FFCFCA,FFFEAA,FEDAAF,AAABFF,AABBFF,AABAFF,AAAAFF,FFCFAA,FFFDAA,FFFFAA,FFFFAA,FFDAAE,AABAFF,AAAAFF,AAAAFF,BBFBAF,EDAFDC,FFFAAA,FFEDDA
359,FFFFAA,AAABFE,CCAFFA,FFEACA,AAAAFF,FFEAAE,DEFFAA,AAABFE,ABDFFA,AAAAFF,FFFDAC,EEFFAA,DDDFEA,CCDACF,DDFFAA,BBEAEF,AABFFB,FFEEAA,AAABFF,FFFFAA,AAAAFF,EEFFAA,DCABCF,BBCFFA,BCCFFA
360,FFEFAA,FFEDAB,FFEFAA,EEAAFC,BBBAFF,BAADDF,BBAAFF,AAAAFF,AAADFF,EEFFCA,FEBFAC,EEFFAA,FFEEAA,CCBAFF,FFFEAB,AAAFED,EEFCFA,FEFAFB,BCFFAE,FFFBEA,ABEFAE,AAAFEF,AAAFAF,CCAAFC,FEACEE
361,FFFBBA,DDFCAF,AAEFAF,EECEAF,EEFCAF,EEEAAF,DDAAFE,DCAFFB,AAAFEE,AABFFC,DEFFAA,CCFAFD,FFFDAE,AAFBDD,FEBAAF,FFAAFB,FFFFAA,CDFFAA,FFEACD,AABAFF,AABAFF,FFABAD,EDAACF,BBAAFA,AABFAE
362,FFEFAA,EDCADF,AAADFC,FFFEAA,BBAAFF,AAABFD,DCAADF,FFFFAA,AAAAFF,FFFFAA,AAAAFF,FFFCAC,DDFFBA,BBAAFF,EEDAAF,FFFFAA,ABCFFA,FFEABA,AAAAFF,CDDFAA,EEFFAA,ABBFFA,FECACF,AABFFB,DDBADF
363,AAEBFE,FFFFAB,FFFBDA,CCAAFE,BBDAFF,AAAFDF,AAACFE,BCEFAB,FFFBDA,FFEFBA,FFFBAD,AABCEF,BBBAFF,DDFFCA,FFFDBA,FFEEAA,FFFEAA,AAAEEF,DCAAFB,EDAFAF,EDAFAB,FFFFAB,BCFFAE,AADAFF,AAADFF
364,EEFEEA,FFDAFA,CDFEAA,EEAAFE,ABFBFB,AAAFAF,BBCADF,BAAFBF,AAACFE,AACBFD,BBBAEF,DDDFAA,EECFAA,AABFFD,DDCAFC,EDAFED,BBACEF,FEEABE,FFFEAA,FFFAFA,FFFFAA,EFFEAB,BCCFAB,EEDFAE,AAABFF
365,DDFAAF,FFAAEC,EEEFBA,FFCCDA,FEAFAB,ABFFAD,EDACBF,AAAFBF,AABAFF,AAABFF,BBDAAF,DDEFFA,FFFFAA,BBBAFF,AAAAFE,ABDFAD,FFBFBA,FFEFAA,FFBDEA,FFBBFA,AAFAFE,AAAFBF,AAACFF,FFABDB,FFAFDA
366,AACAFF,BBAAFF,FFFFAA,AAABFF,FFFEAA,FFEEAD,AAAFFE,FFFFAA,FFFDAC,AABCFF,AAABFF,AADAFD,AAAAFF,FFFEAA,FFFFAA,FFFAAC,AAADFE,FFFFAA,AAAAFF,BBCFFA,FFEAAE,AAABFF,FFFEAB,AABCFB,ABABFB
367,DCADFA,FFCAFA,EDBAFE,CDFFAC,FFDDAE,BBFAFF,BBBAEF,AAADFF,AABFDF,AABAFF,AAAFFF,ABFEBB,FFFEAA,DDCFEA,AABBEF,CDFCAC,BCFFAB,FFFCAA,AADAFF,EDAFEB,FEABFC,BBFAAF,AACECF,AABAEF,EEFFAA
368,FFEAFB,ABEFDB,BBAAFF,AAAAFF,FFEFAC,FFFFAA,AAAAFE,FFEAEB,EEAFEA,FEBABF,AAABFF,AAABFF,DDEFBA,FFFEAA,FFFEAA,DCCABF,AACAEF,FFFCAD,ABFFAD,CDFFBA,BBAAEF,DCADAF,FFFFAA,FFFEAB,CCFAFE
369,FEDFDA,FFCAAC,AAAFFB,CBAFFD,CCAEAF,ABFDFA,FFFAFC,EEFFAA,FFEBAA,BBAFAF,AAABFF,AAABFF,AAAAFF,FFFEAA,FFFFAA,FFFFAA,ABEAFF,AAABFF,AADAFC,AACEAF,EEEFEA,BBAFAF,ABFAFC,AAAFFB,AADAFF
370,AABFFE,CCCAFD,FFFAAD,FFFEAB,FFECAA,EEDBFA,FFFEAA,AABACF,BBABBF,AADAFD,FECCAF,AABAFF,AAABFD,FFEFAA,EEEACF,AAABFF,AACAFF,BBDFFA,FFFEAA,DEFDBA,FFCDAC,FFFCAC,AAABFF,BCDFAF,BBAAFC
371,FFEFBA,FFFDAC,AAEBFD,AAAAFD,AAACFF,CCAFAF,ABEEFA,FFFAAB,CCEFFA,FFFFAA,FEAACE,AAABFF,AAAAFF,FFFEAA,FFFEAA,FFFEAD,AAAAFF,AAABFF,FFDAFD,AAAAFE,FEBADE,FFFBAC,FFFFAA,FFDDAE,AAABFF
372,FFFEAA,FFFCAB,ABFFAE,AAAFFD,EEDAFD,AAAFFE,DCCAFE,AAFAFF,AAAAFF,BCFAAF,EDAFAF,FFEBAC,EDAAAF,ABEAEF,FFAFCA,FFEFAA,FFFCAA,FFEADA,EFFACC,BBDAFF,FFAFEA,DDEADF,CCCFDA,FFBFAB,AAAAFF
373,EEFFCA,FFEAFA,BCFBFA,DDAAFE,FFABFA,CBAAFE,AAAAFF,ABFAAF,AAAFDF,BBBAFF,FFEAAD,FFFDAA,FFFCAB,BBAFAF,FFEEAB,FFEFAA,BBFFAB,EDADFA,EDADDE,AABEFB,ABFABE,FFFAAB,EEFFAB,CDFACD,BBBAFF
374,AAAAFF,AABAFE,FFFFAA,FFFFAA,FFFFAA,FFEFAA,AAABEF,AAAAFF,AAABFF,AABEFD,FFFFAA,FFFEAA,BBAAFF,DCAACF,AAABFF,AAAAFF,FFFFAA,FFFFAA,FFFFAA,FFFDAC,AAABFF,AAABFF,AAABFF,AAABFF,EEEFCA
375,FFFFAA,AABFFC,EEFFAA,CCEABF,AABFFB,FFFDAA,AAAAFF,FFFFAA,AACAFF,BCEFDA,FFEAEB,AAAAFE,FFFFAB,AAAAFF,BBAAFF,FFFEAB,CCDFCA,BCFFAD,DDCFFA,FFFEAC,FFFFAA,AAABFE,AAAAFF,CBAAFF,FFFDAB
376,CDFFAA,CCAFAF,DEFEAA,BCFAFD,AAACDF,BBBBAF,FFFEAA,FEEFBA,FFFDAA,CCAAEF,AAABFF,AAAAFF,EEFFAA,FFFFAA,FFEFAA,AAABFF,AAACFF,AAADFF,BBBAFF,BBAAFE,FFDFAB,FFFBBA,FFFDAC,FFFAAD,AAABFF
377,AAAEBF,CBAFFC,BBAAFF,FFFFAA,AAAEFE,FFABFA,FFEDAB,AAAAFF,AAAAFF,CCDAFF,FFFFAA,FEAACE,AAAAFF,FFFFAA,DCBAEF,DDCFFA,FFFEAA,FFFFAC,ABBAFF,EEEFCA,FFFAAD,AAABFF,FFFFAB,ABDDFA,CCFFAC
378,AAAFFD,FFACAC,FFFFAA,FFFFAA,CCBFFA,DCAAFC,FFBAFC,AAAFAF,AABAFF,AAAAFE,FFEEBA,AABBFF,AAAAFF,FFFDAA,FFFDAA,AABEFE,FFFFAA,FFFEAA,CCBAFE,CDCFAE,FFFAAE,BBCCAF,BBEBAF,AABAFF,AABAFF
379,DEFFBA,DCBAFE,CBAFEE,BBCAFE,BCFBFA,EEFFAA,FFEFAC,AAAEBF,BBBACF,AABAFF,EEDFAB,AABBFF,FFFEAA,AAACEF,ABCAFF,FFFACB,EEFAFA,FFFDAA,EEEFAA,EEFFBA,DDFAFA,EEFAAD,AABFAF,DEFAFA,BBBAFF
380,AAAAFF,FECFAA,FFFFAA,FFEDAB,AACEFB,AAAAFF,FFFFAA,FFDAAD,AAABFF,AAACFF,AADAFE,FFFDAA,AAAAFF,FFDDAC,AAACFF,EEFDCA,FFFFAA,FFFFAA,AAAAFF,AABBFF,FFCFBA,FFEFAA,AAEAFE,AABAFF,AAAFFE
381,AAAAFF,AAEBBF,FFFEAA,FFEFAC,BBACFF,AACFDE,FFFFAA,FFFDAA,AAAAFF,AAAAFF,AABAFE,FFFFAA,BBBACF,ABFABD,AABAFF,FFFFAA,FFFFAA,FFFFAA,CCAABF,AAAAFF,FEDFAA,FEAFBD,AAAAFF,CBACDF,AACDFB
382,AABBFF,AADBEF,DCDAAF,FFFEAC,DDACFA,EEEFBA,CDFFBA,BCFFDA,FFFFAA,AAAAFF,AAABFF,AAACFF,AAAAFF,FFEEAA,FFEEAA,FFFFAA,FFFFAA,AAAAFF,AAAAFE,AAAAFF,EDAAEF,BBBAFF,EEAFFA,FFFFAC,FFDDBA
383,FFFBBA,BCFFBA,AABCFF,EEFEAA,EEFFAD,BCFFAB,DEFFAA,CDFFAA,FFFFAA,AAABFF,AAABFF,AAABFF,EEFFAA,FFFEAA,FFFEAA,FFFFAB,AAAFEF,ABCFEB,AAAFFD,AAACFD,FEDAAF,FFEAAC,EEFFAA,FFFFAB,DEFDAC
384,AAFDFD,AADBBF,BBFAFD,FFCFAA,FFFCBA,ABFAFC,CCAFAF,CCADAF,AAAAFF,AACAFF,AAAAFF,AAAAFE,FFFFAA,AABBCF,AABEFF,DDEFAF,DDFBFA,FFAFCA,FFFDAA,EEEFAA,BCFAFB,ABDFAE,DDAFAF,EDCFAA,CBAAEF
385,FFFFAA,BBAAFE,AAFBFB,FFFBAA,FFEFAB,AAAFFD,AAAFFE,AAABFF,AAABFF,CBBABF,CCBAAF,EEFFAA,FFFDAA,AAADDF,AABFDF,BCFAFB,EEFAAD,FFEFAA,FFCFAB,FFDEEA,FFEFAA,AADEFE,CCAAFC,CCDAFA,CBBAFF
386,CCDDAF,BBAAFF,FFFBBA,FFDDEA,CCCAFF,AAAFAE,FFFFAB,FFFFAA,FFEEAA,FFFFAA,AAABFF,AAABFF,AAAAFF,FFEEAA,FFFFAA,FFEFAA,AAABFF,AAABFF,BBAAEF,AAAAFF,FFADAE,FFECAC,CCAFDA,FFDACA,FFFFAB
387,AACBFD,FFEEAA,FFFEBA,FFEFAA,FFFDAA,BCFAAE,BBACFF,AABCFE,AAADFF,AABDFD,EEEFAA,FFEFBA,AAABEF,AAEFFB,FECAAF,FFAEAC,FFFFAA,FFFFAA,FFEFAA,FFFEAA,AABAFE,AAAFEF,AAABFF,AAABFF,DCAFAF
388,AABAFF,CCAAFE,AAAEFD,FFAFAB,AAADFF,FFEEAA,EEFFAA,FFFBAB,AAAAFF,AAABFF,AAAAFF,BBAAFF,AAAAFF,FFDFAA,FEBFCA,FFEFAA,FFFEAA,EEAEFA,AAACFE,AAAAFF,DDFABF,AABAEF,AAEAEF,FFCAAD,FFAFAB
389,AAADFF,DDAFAA,FFDDAE,FFFBAB,FFFCBA,BBCADF,DDEFAA,FFFEAA,CBAFAE,AAAEFE,AAABFF,AAABFE,AAAAFF,FFFEAB,FFFFAA,FFFDBA,FFEFAA,BBCFAF,AAFAFE,AAFAFE,AACFFC,EFFAAB,ABCEFA,BBAFFB,AAFDDE
390,DDFFBA,FFFCAA,CBAAFE,AAAAFF,FEFAFA,DCAAFF,AAAAFF,BCFCBB,EEFAAD,FFEFAA,FFFEAB,AAAAFF,AAABFE,FFFEAA,FFFEAA,CCCACF,AAAAFF,AAABFF,FEAFFA,FFFCCA,FFEAAB,FFFEAC,FFFFAB,FFFAAC,AAAAFF
391,AAAAFD,AAFAFD,FFFFAB,BBAFFB,FFFDAA,CCBCFA,EEBEAF,AAAEEF,AAAAFE,DCAACF,AAACFF,AABAFD,FFCEAA,AAACFF,AABBFF,AAEAFD,FFFAAB,FFFBDA,FFFFAA,EEDFAA,CDFAFC,BBDAAF,AAAAFF,AABAFF,FEAFAB
392,FFFFAD,EEAFEA,EEFFAB,CBAAFF,FFFEAD,AABFFD,EEDFAF,AAAAFF,FFFFAA,AAABFF,FFFFAA,FFEAAC,FFFFAB,FFFEAD,CDFFBA,FFEDCA,AAAAFF,CDFFBA,CBAAFF,CDFFCA,FFFAAC,AAAAFF,FFFEAA,AABAFF,EEFFAA
393,AAAAFF,AADFFC,FFFEAA,FFFEAA,FFFFAA,FFFFAA,CCCABF,AAAAFF,AAABFF,AAABFE,FFFFAA,FFFFAA,BBBACF,DCAABF,AAABFF,AAAAFF,EEFFAA,FFFFAA,FFFEAA,FFFEAA,AAAAFF,AAABFF,AAABFF,AAABFF,EEEFCA
394,FFFFAA,FFFFAB,ABFAFE,AAFDFC,CCAEAF,EEFABA,CDFAFB,FFFFAA,FFEEAA,FFFDAA,AAABFF,AAAAFF,FFFFAA,FFFEAA,DCCABF,AAABFF,AAABFF,EDAFAE,CDFDEA,FFFEAA,FFFEAA,ABFADF,AAFCCD,EEFDFA,AABAFF
395,FEDFAA,EDABEE,FFEFAA,FFEFAA,CDCFCA,AAABFE,CCBFAF,AAAAFF,AAABFF,EEFFAB,FFFFAA,FFFFAA,FFEEAB,AAAEFE,BCFAFE,EEBAFC,FFFAAA,FFFBAB,FFFEAA,FFFFAA,EEFBFA,BBAFAF,AABAFF,AAAEFE,AAAAFF
396,FFFFAA,FFFEAD,AAADFE,AACAFF,AAAEDF,BBAADF,DCAFAF,BBFFCA,FFFFAA,FFFEAA,FFFFAA,FEBABE,AAAAFF,AAAAFF,FFFEAA,FFEAAE,AABBFF,AAABFF,AAFAFC,FFEFAA,FFFBAA,FFFEAA,BBAFFF,AAADFD,AAABFF
397,AAAEFE,EEFAFC,DEFBEA,FFFFAB,FFEBDA,EEFFBA,FFCBBB,FFFFAA,AAABFF,AAABFF,AABBFF,AAACFF,AAADFB,FFEFAA,EDAAFE,AABFEE,FEAFAD,AABCEF,FFFCAB,EEDFAA,EEEDFA,AAEDBF,AAAAFE,AABBFF,CCBAFA
398,AABFFC,DCCAAF,AAEFFB,FFFFAA,AAAAFF,AAACFE,FFFFAA,FFFFAB,AABAFF,EEFFCA,FFFEAB,AAABFE,AAABFF,CDFCCA,FFFEAA,FFAEAE,AAACFE,FFFEAA,AAABFF,AABAFF,DEEFCA,FFFDAB,AAABFF,EEFFCA,AAAAFF
399,AABDDF,DDDAAF,BCFFCA,FFFEAD,AABFFD,FFFEAA,FFFEAA,AAACFE,FFFFAA,FFEAAE,AAACFF,AABCFF,CCAACF,ABFFCB,EEFEAA,FFEEAA,DCACFC,FFFEAA,AAAAFF,AAACFF,FFFFAA,AAABFF,DDDFEA,EDAADF,FFFAAC
400,AAABFF,DDFFBA,AAAAFE,FFFEAB,AAADFD,FFFEAA,AAABFF,EEFFBA,FFEEAA,AAAAFF,AABCFD,FFFEAA,FFFFAA,AAABFF,FFFFAA,AAAAFF,AAABFD,FFFEAA,FFFAAD,AAAAFF,FFFAAC,AAAAFF,FFFFAA,AAABFF,AAAFFD
401,BBCABF,AAAEEF,BBAAFF,FEFAFD,CDFAAF,FEBFAC,FFFAAB,FFDFAA,FFEAAE,AAABFF,AAABFF,AAAAFF,CCDEFA,FFEEAA,FFEFAA,FFEFAA,FFFAAC,AAACFE,AABAFF,AAAAFF,CCFAAF,FEAFEA,FFAFAA,FFCFAC,FFEEAA
402,AADFBE,FFEFAA,FFFDBA,FFEFAA,FFEFAB,FEACFA,BBAACF,AABAFF,AAADFF,AAAFFD,BBAAFF,EEFFAA,FFFFAA,AABBFF,AACAEF,AAEAEF,AADFFD,EEEFAA,FFDEBA,CDFEAF,FFFFAB,BAAFCF,AAACFF,AACBEF,EDAABF
403,DDBFFA,FFDAFC,EEAFAF,AAFAFD,ABFFAE,EDAAFA,FFFAEA,FEAFAE,AABEBF,AABAFF,AADAFF,AAAAFF,FFEFAA,BBAADF,AABAFF,EEFAFA,FFDDFA,FFDEAA,FFEFAA,FFCFCA,EEBFAB,AAAFBE,ABFAFE,DDFBFA,AAAAFF
404,DDEADF,FFFDAA,AAABFE,FFFCAA,AAAAFF,FFFFAA,AAAFDF,AAAEFD,FFECAE,BBAAEF,FFFEAA,ABDACF,FFFFAB,ABEFEA,AAABFE,CCDAAF,BCDFDA,EEFAAD,CCDFDA,DDFAAF,BCDFEA,DCAACF,BBCFFA,CBAAEF,DEFFBA
405,AAAFFD,AACFFB,CCBACF,DEFFBA,FFFFAA,FFEAAE,AAADFE,FFEEAA,BBBBBF,AABCFF,CCAAFF,AAABFE,FFFFAA,FFFDAA,CBABFF,FFFFAA,AAAAFF,CDEFFA,FFFAAC,AAABFF,AABDFE,FFFFAA,AAAAFF,AABDFB,FFCABD
406,BBAAFE,EEFFAA,EEFFBA,CCAAEF,FFFFAA,CBAAFF,DDFFAE,AAAAFF,CCFFAF,AAAFFE,FFFFAA,AAAAFF,FFFFAA,BBAAFF,AAAAFF,BCBFFA,AAAAFF,FFEFAA,AAAFFC,FFFFAB,AAABFF,FFFFAA,AAABFF,FEFAAE,CDFBAD
407,FFFDAA,DCABFD,DDBFCA,AABAFF,AACDFE,AAAFBE,AAACFE,CDFFDA,FFFFAA,FFEFAA,FFFFAA,AAABFF,AAAAFF,FFFFAA,FFEFAA,CBBAEF,AAAAFF,AAAAFF,AAABFE,BBBAFC,FFEDAC,FFFAAB,EEFFAA,FFEEAA,BBEABF
