,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
342,DDDBAB,DDCBAC,AABACD,DDDCAA,CCDDAA,AAAADD,DDDCAA,DDDDAA,DDDDAA,DDDAAB,AAAADD,AAAADD,AAAADD,DDDDAA,DDDDAA,DDDDAA,DDDCAB,AABADD,DDDAAC,BBCAAD,DDDDAA,AAACDB,AAADDA,DDCDAA,CCDDAA
343,AACBDD,AAABDD,CCCAAD,DDDDAB,CCCAAD,DDCADA,BBADDA,DDCDAA,DDDDAA,BBAACD,AAABDD,AAAADD,AAAADD,ABDDAA,DDDCAA,DDDDAA,DDDDAA,AAAADD,AAABDD,AAABDD,AAADCD,BBACDA,AAADBD,DDCAAB,DDDCAA
344,DDDCAA,DDDACC,DDCDBA,AAABDD,AAADAD,AAADAD,ABDDBA,DDDBAA,DDCCAA,DDDDAA,AAAADD,AAABDD,CCDDAA,DDDCAA,DDDCAA,AAABDD,AAABDD,AAAADD,AAADAC,DDDCAA,BBADAB,DDDDAB,AACCDA,CCABDA,AAABDD
345,AAAADC,CCDADA,DCAADD,DDDDAA,AAAADD,DDDBBA,AAABDA,DDDDAA,CBAADD,AAAADD,DDDDAA,DDDDAA,DCAABD,AAAADD,DDDDAA,AAAADD,AAAADD,CCCDCA,DDDCAA,BBADBA,BBAADD,AAACDA,DCCABD,AAADBB,AABADC
346,AAABDD,AAADDC,DDDDAA,DDDDAA,DDDDAA,DDDDAA,AAAACD,AAAADD,AAAADD,AADADB,DDDDAA,DDDDAA,BBAABD,CBAACD,AAAADD,AAAADD,DDDDBA,DDDDAA,DDDDAA,DDCDAC,AAABDD,AAABDD,AAAADD,AAAADD,DDCDCA
347,AACDDA,DDDAAC,ABDDAA,DDDDAA,BCDDAA,DDBDCA,BBADAD,AACACD,AAADCD,BBADDA,DDDDAA,BCCDDA,DDDDAA,AAAADD,AAAADD,AADDAC,DDDCBA,CCDADA,DDDAAA,DDDDAA,AABADC,BBBABD,AADADD,AAADBC,AAAADD
348,BBAADD,CBABDC,BBAADD,DDDDAA,AAAADD,DDDDAA,DDDDAA,AAAADD,AAAADD,DDCDBA,AAAADD,AAAADD,DDDDAA,DDDDAA,AAABDD,BBDBDA,CCAADC,ABDDAB,AAACDD,DDDDAA,AAABDD,DDDDAA,AAAADD,DDDDAB,DDDAAB
349,AAAADD,CBBADD,DCBADD,DDDDAA,BBAADD,CDDDAA,DDCAAD,AABBDC,DDCBAC,CCDDAA,DDDAAB,ABBDDA,DDCAAD,AAAACD,AAABDD,DDDDAA,AAACDD,DDDDAA,DDDDAA,CCCDDA,AAAADD,DDDAAC,AAABDC,AAAADD,ABCDDA
350,AABADD,AAABDD,AAACDD,DDDDAA,BBDAAD,DDCBDA,DDDDAA,DDDDAA,DDDDAA,AAAADD,AAAADD,AAAADD,CCDDAA,DDDDAA,DDDCAA,DDDDAB,AAAADD,AAAADD,AAACDC,AAAADD,DDDAAA,DDDADA,AAABDD,DDDDAA,DDDCAA
351,DDDDAA,DDDCAA,BBADAD,DCCAAD,DDADAB,AADADC,AABADD,AAAADD,AADBBC,AADBAD,CDDDBA,DDDDAA,BBAACD,AACDDA,DDDDAA,AAAADD,AAAADD,AAABDD,CCDCDA,DDADAB,DDADBA,DDDCAA,DDADBA,AADADD,AAAADD
352,DDDDAA,DDDADB,DCADAB,AACADD,AADDAC,AADAAC,DDDAAC,AABADD,AABBCD,AABDDB,AAACDD,DDDBBA,DDDAAB,CCDCDA,CCDDAA,BBBDAA,DDBAAA,DDCDAA,AADDAC,DDDCBA,DDADAB,BBCDAC,DCADAD,ABDADA,BAAADD
353,AAABDC,DDDAAD,DDDDAB,DDDDAA,DDDBAC,AAADDC,CCCAAD,BBCABD,AAAADD,BBCDDA,AAAADD,DDDDAA,DDDDAA,AAABDD,AAAADD,DDCCAB,AAABDD,DDCAAD,CCDDCA,DDDBAB,AAAADD,CCCDDA,AAAADD,BBCDAA,AADADB
354,DDBDCA,DDCAAC,AADADA,CCDADA,DDDACA,CBAADD,AAABDD,AAAADD,AAABDD,AAABDD,DDDAAC,ABDBAC,DDDCAA,AAAADD,AAAADD,DDACDB,BBADAB,DDDDAA,DDCDAA,DDDAAB,BCDADB,BCDAAB,AAADBD,BBDACB,AAAADD
355,DDCDAA,BBAADD,DDBAAC,DDCAAB,DDDDAA,AAAABD,AAAADD,AABADD,DDCDAA,DDDCAA,DDDDAA,AAABDD,AAAADD,ABDDCA,DDDDAA,DDDDAA,DDDBAB,AAABDD,AAADCD,BBBADD,BBDDAC,AAACDB,AAAADD,ABDCAB,CCCAAD
356,DDCDAA,DDDDAA,AACACD,DDDAAB,AABDDD,AAADDB,AAADAD,DDDAAA,DDDCAA,BBBACD,AAAADD,BBCDDA,DDDDAA,DDDCAC,AAABDD,BBAACD,AABDDC,CCCDDA,DDBABD,AAADDB,CCDADA,AAAADD,AABAAD,AADCAD,AAABDD
357,DDDDAB,AAAADD,DDDDAC,AAAADD,DDDBAA,CCDDAA,AACDBC,DDDAAB,DDDDAA,AAAADD,AAAADD,AAAADD,DDDDAA,DDDDAA,DDDCAA,AAAADD,DDCAAD,BAAADD,DDDDAA,AAAADD,DDBABC,BBCDDA,DDCDBA,AAAADD,DDAADC
358,AABABD,AAAADD,AAADCC,ABDDAA,BBDADA,DDDBCA,DDBDBA,DDDDAA,DDCAAD,AAABDD,AAAADD,AAAADD,AAAADD,DDBDAA,DDDCAA,DDDDAA,DDDDAA,DDCAAD,AAAADD,AAAADD,AAAADD,ABDAAD,CCADCB,DDDAAA,DDDCCA
359,DDDDAA,AAABDC,BBADDA,DDDABA,AAAADD,DDDAAC,CCDDAA,AAAADD,AACDDA,AAAADD,DDDCAB,DDDDAA,CCCDCA,BBCABD,CCDDAA,BBCACD,AAADDA,DDDCAA,AAAADD,DDDDAA,AAAADD,CDDDAA,CBAABD,ABBDDA,BBBDDA
360,DDDDAA,DDDCAB,DDCDAA,DCAADB,AABADD,AAACCD,BAAADD,AAAADD,AAACDD,CCDDBA,DDADAB,DDDDAA,DDDDAA,BBBADD,DDDCAB,AAADCC,DDDBDA,DDDADB,BBDDAD,DDDACA,AACDAD,AAADDD,AAADAD,BBAADB,DCABCC
361,DDDBBA,CCDBAD,AACDAD,CCBDAD,DDDBAD,CCDAAD,CCAADC,CBADDA,AAADDD,AAADDB,CCDDAA,BBDADC,DDDCAC,AADACC,DCBAAD,DDAADA,DDDDAA,BCDDAA,DDDABC,AAAADD,AAAADD,DDABAC,DCAABD,BBAADA,AAADAD
362,DDDDAA,CCBACD,AAACDB,DDDDAA,BBAADD,AAAADC,CBAACD,DDDDAA,AAAADD,DDDDAA,AAAADD,DDDBAB,CCDDBA,AAAADD,DCCAAD,DDDDAA,AABDDA,DDDAAA,AAAADD,BCCDAA,CCDDAA,AABDDA,DCBABD,AABDDA,CCAACD
363,AADADD,DDDDAB,DDDACA,BBAADD,AACADD,AAADCD,AAABDC,ABDDAB,DDDACA,DDDDBA,DDDBAC,AABBCD,AAAADD,CCDDBA,DDDCAA,DDDDAA,DDDCAA,AAACCD,CBAADB,CCADAD,CCADAB,DDDDAB,ABDDAD,AACADD,AAACDD
364,CCDCCA,DDCADA,BCDDAA,DCAADD,AADBDA,AAADAD,AABACD,AAADAD,AAABDD,AABBDC,BBAADD,CCCDAA,CCBDAA,AAADDC,CCBADB,CCADCC,AAABDD,DDDABD,DDDDAA,DDDADA,DDDDAA,DDDDAA,BBBDAB,DDCDAC,AAAADD
365,CCDAAD,DDAADB,DDDDAA,DDBBCA,DDADAA,ABDDAC,DCABAD,AAADBD,AAAADD,AAAADD,BBCAAD,CCCDDA,DDDDAA,AABADD,AAAADD,AACDAC,DDBDAA,DDCDAA,DDBCCA,DDAADA,AADADD,AAADAD,AAABDD,DDABCB,DDADCA
366,AABADD,AAAADD,DDDDAA,AAABDD,DDDDAA,DDDDAC,AAADDC,DDDDAA,DDDCAB,AAABDD,AAABDD,AACADC,AAAADD,DDDDAA,DDDDAA,DDDAAB,AAACDD,DDDDAA,AAAADD,ABBDDA,DDDAAD,AAAADD,DDDDAB,AAABDA,AAAADB
367,CBACDA,DDBADA,DCBADD,BCDDAB,DDCCAD,ABDADD,BBAADD,AAACDD,AAADCD,AAAADD,AAADDD,ABDDAB,DDDDAA,CCBDDA,AAAADD,BCDBAB,BBDDAA,DDDBAA,AACADD,CCADDA,DDABDB,ABDAAD,AABCBD,AAAADD,DDDDAA
368,DDDADA,AADDCA,BBAADD,AAAADD,DDDDAB,DDDDAA,AAAADD,DDDADA,DCADDA,DDBAAD,AAAADD,AAAADD,CCDDBA,DDDDAA,DDDDAA,CBBABD,AABADD,DDDBAC,AADDAC,BCDDBA,BBAADD,CBACAD,DDDDAA,DDDCAA,BBDADC
369,DDCDCA,DDBAAB,AAADDA,BBADDC,BBACAD,ABDCDA,DDDADB,DDDDAA,DDDBAA,BBADAD,AAAADD,AAAADD,AAAADD,DDDDAA,DDDDAA,DDDDAA,AADADD,AAAADD,AACADB,AABDAD,DDCDCA,AAADAD,AADADB,AAADDB,AACADD
370,AAADDC,BBBADC,DDDAAC,DDDCAB,DDCBAA,DDCBDA,DDDDAA,AABABD,AAAABD,AACADC,DDBBAD,AAAADD,AAABDC,DDDDAA,CCDABD,AAAADD,AABADD,ABCDDA,DDDCAA,CCDCBA,DDBCAB,DDDBAB,AAAADD,BBCDAD,BBAADB
371,DDDDBA,DDDCAB,AACADC,AAAADC,AAABDD,BBADAD,AADDDA,DDDAAA,BBDDDA,DDDDAA,DDAABD,AAAADD,AAAADD,DDDDAA,DDDDAA,DDDDAC,AAAADD,AAAADD,DDCADC,AAAADD,DDAACD,DDDAAB,DDDDAA,DDCCAC,AAAADD
372,DDDDAA,DDDBAA,ABDDAC,AAADDC,DCCADC,AAADDD,CBBADD,AADADD,AAAADD,BBDAAD,CCADAD,DDCAAB,CCAAAD,AACADD,DDADBA,DDDDAA,DDDBAA,DDDACA,DDDABB,BBCADD,DDADDA,CCDACD,BBBDCA,DDADAB,AAAADD
373,DDDDBA,DDDADA,BBDADA,CCAADD,DDAADA,BBAADD,AAAADD,AADAAD,AAADCD,AABADD,DDCAAC,DDDCAA,DDDBAB,AAADAD,DDDDAA,DDCDAA,ABDDAB,CCACDA,DCACCD,AAADDA,AADABD,DDDAAB,DDDDAB,BCDABC,BBAADD
374,AAAADD,AAAADD,DDDDAA,DDDDAA,DDDDAA,DDDDAA,AAAACD,AAAADD,AAABDD,AABCDC,DDDDAA,DDDDAA,BBAADD,CBAABD,AAAADD,AAAADD,DDDDAA,DDDDAA,DDDDAA,DDDCAB,AAABDD,AAAADD,AAAADD,AAAADD,DDDDBA
375,DDDDAA,AAADDB,CDDDAA,BBCABD,AAADDA,DDDCAA,AAAADD,DDDDAA,AABADD,BBCDCA,DDDACB,AAAADD,DDDDAA,AAAADD,BAAADD,DDDDAA,BBCDBA,BBDDAC,CCBDDA,DDDDAB,DDDDAA,AAAADC,AAAADD,BBAADD,DDDCAB
376,BCDDAA,BBADAD,CCDDAA,BBDADC,AAABCD,BBBAAD,DDDCAA,DDDDAA,DDDCAA,BBAADD,AAABDD,AAAADD,DDDDAA,DDDDAA,DDDDAA,AAAADD,AAABDD,AAACDD,BBAADD,AAAADD,DDCDAA,DDDBBA,DDDCAB,DDDAAC,AAAADD
377,AAACAD,BBADDB,BAAADD,DDDDAA,AAACDC,DDABDA,DDDCAB,AAAADD,AAAADD,BBCADD,DDDDAA,DCAABD,AAAADD,DDDDAA,CBAADD,CCBDDA,DDDCAA,DDDDAB,AAAADD,CCCDBA,DDDAAC,AAAADD,DDDDAB,AACCDA,BBDDAB
378,AAADDC,DDABAB,DDDDAA,DDDDAA,BBBDDA,CBAADB,DDAADB,AAADAD,AAAADD,AAAADD,DDDDAA,AAABDD,AAAADD,DDDCAA,DDDCAA,AABCDC,DDDDAA,DDDCAA,BBBADC,BCBDAD,DDDAAD,ABBBAD,AACAAD,AAAADD,AABADD
379,CCDDBA,CBBADD,BBADDD,BBBADD,ABDBDA,DDDDAA,DDDDAB,AAADAD,AABABD,AABADD,CCCDAA,AABADD,DDDDAA,AAABCD,AABADD,DDDABB,DDDADA,DDDCAA,DDCDAA,DDDDAA,CCDADA,DDDAAC,AAADAD,CCDADA,AAAADD
380,AAAADD,DDBDAA,DDDDAA,DDDCAA,AABDDB,AAAADD,DDDDAA,DDCAAC,AAAADD,AAABDD,AACADC,DDDCAA,AAAADD,DDCCAB,AAABDD,DDDCBA,DDDDAA,DDDDAA,AAAADD,AAABDD,DDBDBA,DDDDAA,AADADD,AAAADD,AAADDD
381,AAAADD,AACBBD,DDDDAA,DDDDAB,AAABDD,AABDCD,DDDDAA,DDDCAA,AAAADD,AAAADD,AAAADD,DDDDAA,AAAABD,ABDABC,AAAADD,DDDDAA,DDDDAA,DDDDAA,BBAAAD,AAAADD,DDCDAA,DDADAC,AAAADD,BBABCD,AABCDA
382,AAAADD,AACBDD,CBCAAD,DDDCAB,CCABDA,DDDDAA,BCDDAA,ABDDCA,DDDDAA,AAAADD,AAABDD,AAABDD,AAAADD,DDDDAA,DDDDAA,DDDDAA,DDDDAA,AAAADD,AAAADD,AAAADD,CCAACD,BBAADD,DCADDA,DDDDAB,DDCCBA
383,DDDAAA,ABDDBA,AAABDD,CDDDAA,CDDDAC,ABDDAA,CCDDAA,BCDDAA,DDDDAA,AAAADD,AAAADD,AAAADD,DDDDAA,DDDDAA,DDDDAA,DDDDAA,AAADCD,AABDCA,AAADDC,AAABDC,DDCAAD,DDDAAB,CDDDAA,DDDDAA,CDDCAB
384,AADCDC,AACBBD,ABDADC,DDBDAA,DDDBBA,AADADB,BBADAD,BBACAD,AAAADD,AABADD,AAAADD,AAAADC,DDDDAA,AAABBD,AABCDD,CCCDAD,CCDADA,DDADBA,DDDCAA,DDDDAA,BBDADB,AACDAC,CCADAD,CCBDAA,BBAACD
385,DDDDAA,BAAADD,AADBDB,DDDBAA,DDCDAB,AAADDC,AAADDD,AAABDD,AAAADD,BBAAAD,BBAAAD,DDDDAA,DDDCAA,AAACCD,AABDCD,BBDADA,DDDAAC,DDCDAA,DDBDAB,DDCDCA,DDDDAA,AACCDC,BBAADB,BBCADA,BBBADD
386,BBCCAD,BBAADD,DDDBBA,DDCCCA,BBBADD,AAADAD,DDDDAA,DDDDAA,DDDDAA,DDDDAA,AAABDD,AAAADD,AAAADD,DDDDAA,DDDDAA,DDDDAA,AAAADD,AAAADD,AAAADD,AAAADD,DDACAC,DDDBAB,BBADCA,DDCABA,DDDDAA
387,AABADC,DDDDAA,DDDCBA,DDDDAA,DDDCAA,ABDAAD,AAABDD,AABBDD,AAACDD,AAACDC,DDDDAA,DDDDAA,AAAADD,AADDDA,DDBAAD,DDACAB,DDDDAA,DDDDAA,DDCDAA,DDDCAA,AABADD,AAADCD,AAAADD,AAAADD,CBADAD
388,AABADD,BBAADD,AAADDC,DDADAA,AAACDD,DDCCAA,DDDDAA,DDDAAA,AAAADD,AAAADD,AAAADD,AAAADD,AAAADD,DDCDAA,DDADBA,DDCDAA,DDDDAA,DCACDA,AAABDD,AAAADD,CCDAAD,AABACD,AADACD,DDBAAC,DDADAA
389,AAACDD,CCADAA,DDCCAC,DDDAAA,DDDBAA,AABACD,CCDDAA,DDDCAA,BBADAC,AAACDD,AAAADD,AAAADD,AAAADD,DDDCAA,DDDDAA,DDDCAA,DDDDAA,ABBDAD,AADADD,AADADC,AABDDB,DDDAAB,AABDDA,AAADDA,AADCCD
390,CCDDBA,DDDBAA,BBAADC,AAAADD,DDDADA,CBAADD,AAAADD,ABDBBB,DDDAAC,DDDDAA,DDDDAA,AAAADD,AAAADC,DDDDAA,DDDDAA,BBBABD,AAAADD,AAAADD,DCADDA,DDDBBA,DDDAAA,DDDCAB,DDDDAA,DDDAAB,AAAADD
391,AAAADC,AADADC,DDDDAA,BBADDA,DDDCAA,BBABDA,DCACAD,AAADDD,AAAADD,CBAABD,AAABDD,AABADC,DDBCAA,AAABDD,AAAADD,AADADC,DDDAAB,DDDBCA,DDDDAA,DDCDAA,BCDADB,BBCAAD,AAAADD,AABADD,DDADAA
392,DDDDAC,DCADDA,DDDDAB,BBAADD,DDDDAC,AABDDC,CCCDAD,AAAADD,DDDDAA,AAAADD,DDDDAA,DDCAAB,DDDDAB,DDDCAC,BCDDAA,DDDCBA,AAAADD,BCDDBA,BBAADD,BCDDBA,DDDAAB,AAAADD,DDDDAA,AAAADD,DDDDAA
393,AAAADD,AACDDB,DDDDAA,DDDDAA,DDDDAA,DDDDAA,BBBAAD,AAAADD,AAABDD,AAAADC,DDDDAA,DDDDAA,BBAABD,CBAABD,AAAADD,AAAADD,DDDDAA,DDDDAA,DDDDAA,DDDCAA,AAAADD,AAAADD,AAAADD,AAAADD,DDDDBA
394,DDDDAA,DDDDAA,AADADD,AADCDB,BBADAD,DDDAAA,BCDADA,DDDDAA,DDDDAA,DDDCAA,AAAADD,AAAADD,DDDDAA,DDDDAA,CBBAAD,AAABDD,AAAADD,CCADAC,BCDCCA,DDDDAA,DDDDAA,AADACD,AADBBC,CCDCDA,AAAADD
395,DDCDAA,CCAADD,DDDDAA,DDDDAA,BCBDBA,AAABDD,BBADAD,AAAADD,AAAADD,CDDDAB,DDDDAA,DDDDAA,DDDCAB,AAACDC,BBDADC,DCAADB,DDDAAA,DDDAAA,DDDCAA,DDDDAA,CCDADA,AAADAD,AABADD,AAACDD,AAAADD
396,DDDDAA,DDDCAC,AAACDD,AABADD,AAACCD,BBAACD,CBADAD,ABDDBA,DDDDAA,DDDDAA,DDDDAA,DDAAAD,AAAADD,AAAADD,DDDDAA,DDCAAD,AAABDD,AAAADD,AADADB,DDDDAA,DDDBAA,DDDDAA,AAADDD,AAACDC,AAABDD
397,AAACDC,DCDADB,CCDADA,DDDDAA,DDDBCA,CDDDBA,DDBABA,DDDDAA,AAAADD,AAABDD,AAAADD,AAABDD,AAACDA,DDDDAA,CCAADC,AABDDD,DDADAC,AAABDD,DDDBAA,CCCDAA,DDDCDA,AACCAD,AAAADC,AABADD,BBBADA
398,AABDDB,CBBAAD,AACDDA,DDDDAA,AAAADD,AAABDD,DDDDAA,DDDDAA,AAAADD,CCDDBA,DDDCAA,AAAADD,AAAADD,BCDBBA,DDDDAA,DDADAD,AAABDD,DDDDAA,AAABDD,AAAADD,CCDDBA,DDDCAB,AAAADD,CCDDBA,AAAADD
399,AAACCD,CCCAAD,BBDDBA,DDDDAC,AAADDC,DDDDAA,DDDDAA,AAABDD,DDDDAA,DDCAAD,AAABDD,AAABDD,BBAABD,AADDBB,DDDDAA,DDDCAA,CBABDB,DDDDAA,AAAADD,AAABDD,DDDDAA,AAAADD,CCCDDA,CCAACD,DDDAAB
400,AAAADD,CCDDAA,AAAADD,DDDDAB,AAACDC,DDDDAA,AAAADD,CCDDAA,DDDDAA,AAAADD,AAABDC,DDDDAA,DDDDAA,AAAADD,DDDDAA,AAAADD,AAABDC,DDDDAA,DDDAAC,AAAADD,DDDAAB,AAAADD,DDDDAA,AAABDD,AAADDC
401,ABBABD,AAADCD,AAAADD,DDDADC,BCDAAD,DDADAB,DDDAAB,DDCDAA,DDCAAD,AAAADD,AAAADD,AAAADD,BBCDDA,DDDDAA,DDDDAA,DDDDAA,DDDAAB,AAABDC,AABADD,AAAADD,BBDAAD,DCADCA,DDADAA,DDBDAB,DDDCAA
402,AACDAC,DDDDAA,DDDCAA,DDCDAA,DDDDAA,DDABDA,AAAABD,AABADD,AAACDD,AAADDC,AAAADD,DDDDAA,DDDDAA,AAAADD,AABADD,AACACD,AACDDC,DDDDAA,DDCDAA,BCDCAD,DDDDAB,AAADBD,AAABDD,AABADD,DCAAAD
403,CCADDA,DDCADB,DCADAD,AADADC,AADDAC,CCAADA,DDDACA,DCADAD,AAACBD,AAAADD,AACADD,AAAADD,DDDDAA,AAAACD,AABADD,CDDADA,DDCCDA,DDCDAA,DDDDAA,DDBDBA,DCADAA,AAADBD,AADADD,CCDBDA,AAAADD
404,CCDACD,DDDCAA,AAAADC,DDDBAA,AAAADD,DDDDAA,AAADCD,AAADDC,DDCBAC,AAAADD,DDDDAA,AACABD,DDDDAB,AACDCA,AAAADC,BBCAAD,BBCDCA,DDDAAC,BBCDCA,CCDAAD,BBCDDA,CBAABD,ABBDDA,BBAADD,CCDDAA
405,AAADDC,AABDDB,BBBABD,CCDDAA,DDDDAA,DDDAAD,AAACDD,DDCDAA,AAABAD,AAABDD,BBAADD,AAAADD,DDDDAA,DDDCAA,BBAADD,DDDDAA,AAAADD,BCCDDA,DDDAAB,AAAADD,AAACDD,DDDDAA,AAAADD,AABCDA,DDBAAC
406,BAAADD,CDDDAA,DDDDAA,BBAADD,DDDDAA,BBAADD,CCDDAD,AAAADD,BBDDAD,AAADDC,DDDDAA,AAAADD,DDDDAA,BBAADD,AAAADD,BBBDDA,AAAADD,DDDDAA,AAADDB,DDDDAA,AAABDD,DDDDAA,AAABDD,DDDAAD,BCDBAC
407,DDDCAA,CBABDC,CCBDBA,AAAADD,AABCDD,AAADAC,AAABDC,BCDDCA,DDDDAA,DDDDAA,DDDDAA,AAAADD,AAAADD,DDDDAA,DDDDAA,BBAADD,AAAADD,AAAADD,AAAADD,AABADB,DDDCAB,DDDAAA,DDDDAA,DDCDAA,BBCABD
408,AABAAD,AAAADD,DDDDAA,AAABDD,DDDDAA,DDDBAC,AAABDD,DDDDAA,AAABDD,AADDBB,BAAADD,AAAADD,CCADDA,DDDDAA,DDDDAC,AAAADD,DDDCAA,AAAADD,AABDDA,DDDDAA,AAAADD,ABCDDA,DDDBAB,AAAADD,DDDBAB
409,AAACDD,AABDDB,AAAADD,DDDDAA,DDCAAD,AAADDC,DDDDAA,DCCAAD,CCDDBA,DCAAAD,AAACDD,AAAADD,AAAADD,DDDAAB,DDDDAA,AAADCC,DDDDAA,AAAADD,ABCCDA,DDCAAD,CDDDAA,AAAADD,DDDDAA,AAABDD,DDCAAB
410,BBCADC,BBDDAD,DDCDAA,CCADAD,DDDACA,AADDBC,BBAADD,AAAADD,AACDAD,BBAADD,BBADDA,DDCDAA,AABADC,AAACDD,DDDCAA,DDDDAA,DDDCBA,DDCDAA,DDBDAB,DDAADB,CCDCAD,AAABDD,AADADC,BBDADB,AAAADD
411,DDDDAA,DDDCAA,BBADCD,CDDADA,AABADC,AABADC,AAAADD,DDCCBA,DDDDAA,DDDDAA,AAAADD,AAAADD,DDDDAA,DDDDAA,AAAADD,AAAADD,BAAADD,DDDDAA,DDCCAB,DDDCAB,DCBDAA,AAAADD,AAAADD,DDDBCA,AAAADD
412,AAAADD,AABDDC,DDDDAA,DDDDAA,DDDDAA,DDCDAA,AAAACD,AAAADD,AAAADD,AAACDC,DDDDAA,DDDDAA,BBAADD,BBAABD,AAAADD,AAAADD,DDDDAA,DDDDAA,DDDDAA,DDDCAA,AAABDD,AAAADD,AAAADD,AAAADD,DDDDBA
413,DDDAAD,DDDDAB,DDDDAA,AAABDC,DDDCAA,AAAADD,DDDDAA,AAADBD,AAADDB,DDDAAD,AAAADD,DCAADD,CBAACD,BAAADD,DDDDAC,AAADDB,DDCDAA,AAAADC,DDDBAA,AAAADD,DDDDAA,AAAADD,DDDDAA,AAAADD,AAACDA
414,AAAADD,AAAADD,DDDDAA,DDDCAA,DDDDAA,DDDDAA,BBBAAD,AAAADD,AAAADD,AAABDC,DDDCAA,DDDDAA,BBAADD,CBAABD,AAAADD,AAABDD,DDDCBA,DDDDAA,DDDDAA,DDDDAA,AAAADD,AAAADD,AAAADD,AAAADD,DDDDAA
415,DDDCAA,DDCDAA,AAACDD,DDDAAC,DCAADB,AAABDD,AAABDD,AAADDB,AAAADC,DDDDAA,DDDDAA,DDDDAA,AAAADD,AAAADD,DDDDAA,DDDDAA,DDBCAA,CBAAAD,AAACDD,AAADAD,AADABD,DDDAAC,DDDDAB,ABBADA,AAAADD
416,DDDDBA,AAAACD,AAADDD,DDDCAA,DDDAAC,AACADD,AAACDD,DDDDAA,DDDDAA,DDDAAB,AAAADD,AAAADD,AAAADD,DDDDAA,DDDDAA,DDDDAA,AAAADD,AAABDD,AAABDD,DDDCBA,AAAADC,AAAADD,CCCDBA,DDACBA,AAAADD
417,AABADD,BBAAAD,DDDDAA,DDDAAB,DDDAAB,DDDDAA,DDDDAA,DDDCAB,AAAADD,AAAADD,AAACDC,AAAADD,AAAADD,DDDDAA,DDCABD,AAADDD,DDCDAB,AAABDD,DDDBAA,DDDDAA,AACADA,DCAADC,AAAADD,AABADD,AAABDD
418,AAABDD,CCBDDA,DDDDAA,CCDCAA,AACDCD,AAAADD,CCDDDA,DDDBAC,BBAAAD,AABADD,AABADD,AAADAD,AAABDC,DDCDAA,DDBDAA,DDDDAA,DDDCAA,AABADD,AADCDC,DDCAAB,DCBADA,AAADBD,DDAAAD,DDCACD,AABCDC
419,BAAADD,BCDBAD,DDDDAA,AABDDB,DDDDAA,AAAADD,DDDDAB,DDDDAA,AAAADD,DDDDAA,AAABDD,DDDDCA,AAAADD,AACDDB,CCCAAD,AAAADD,DDDDAA,DDDDAA,DDDDAA,BBBAAD,BBBCDA,AAAADD,DDDBAB,ABBDDA,AADDAC
420,CCADDA,AAAADC,DDBACA,DDBDAA,DDABBB,DDDDAA,DDDDAA,DCBAAD,AAAADD,AAAADD,AAAADD,AAAADD,DDDDAA,DDDCAA,AAAADD,AAAADD,AAAADD,ABDDAA,AAAADC,DDDDAA,CDDDAA,BBCDDA,AAABDD,CCBADA,DDDDAB
421,AAAADD,BBBACD,AAAADD,AACADD,AAABDD,CCADAA,DDDDAA,DDDDAA,DDDCAA,AAAADD,AAAADD,AAAADD,AAAADD,AADDCB,DDDDAA,DDDDAA,DDDDAA,DDDCAA,AAAADD,AAAADD,CBBABD,DDDDAB,CDDAAB,DDBDDA,AAAADD
422,AAACDD,CCDDAB,DDDDAA,ABDDCA,AACDDA,BBAADD,BBCCAD,AAADCC,AABBDD,DDDDCA,BBAADD,BBBDDA,DDDDAA,AAAADD,AAAADD,DDCBAB,AABDDA,DDDDAA,AAAADD,AAAADD,DDDDAA,AAAADD,AAABDB,AAAADD,DCAADB
423,AAADAD,DDDADA,DDDADA,DDCBAA,CBAADA,DDDCAA,BBADAA,DDDADA,DDCBAB,AAACDD,AAAADC,AAAADD,AAAADD,DDDDAA,BAAADD,AAABDD,DDDDAA,CBBADD,DDDCAA,DDDABB,CCCDAA,DDDCAA,CCACAD,AAAADD,AAADDD
424,AAAADD,AAAADD,AAAADD,DDCDBA,AAAADD,DDDAAB,DDCADA,DDDDAA,DDDDAA,DDDDAA,AAABDD,AAAADD,AAAACD,AAAADD,AABADD,DDDDAA,DDDDAA,DDDDAA,DDDDAA,AAAADD,AAABDD,AAACDD,AABCDC,DDDBBA,DDDCAA
425,DDDDAB,BCDDAA,AAAADD,DDDDAA,AAAADD,DDDDAA,BBAADD,BCDDBA,DCAADC,AAAADC,DDDDAA,AACBBD,DDDCAB,BBDDBA,AAAADD,CDDDAA,CBAACD,BCCDBA,DDBDAA,AAAADD,DDDDAA,AAAADD,DDDDAA,AAADBD,AABBDB
426,AAADDC,AAAADD,DDDDAA,DDDDAA,AAAADD,DDDDAA,DDDCAB,AAAADD,DDDDAA,DDDAAB,DDAABD,AAABDD,BBAADD,DDBDAA,DDDCAA,CCDAAC,CDDDAA,AAAADD,AAAADD,DDDDAA,BAAADD,AAAADD,DDDDAA,BBAADD,DDDDAA
427,CCCDAA,DDABBB,AABADD,AABDDC,AADADD,DDBDBA,DDDDAA,DDDDAA,DDDCAA,AAAADD,AAABDD,AAAADD,CCDDAA,DDDCAA,DDDDAA,DDDDAB,AAAADD,AABADD,AACCDB,AAAADD,AADDAD,AADADD,DDDAAB,DDDDAA,AAAADD
